date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:50:06	126382/126382	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:04%20GMT	https://pharmashop.com.vn/	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/index.html	(from )
10:50:06	106/106	---M--	200	added ('OK')	text/plain	date:Sun,%2025%20Dec%202022%2005:02:56%20GMT	https://pharmashop.com.vn/robots.txt		(from )
10:50:06	8184/8184	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Jul%202023%2006:32:54%20GMT	https://pharmashop.com.vn/upload/hinhanh/pharmafavi-2292.png	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/upload/hinhanh/pharmafavi-2292.png	(from https://pharmashop.com.vn/)
10:50:06	507033/507033	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Aug%202023%2007:14:18%20GMT	https://pharmashop.com.vn/upload/hinhanh/pharmashopbanner-7196.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/upload/hinhanh/pharmashopbanner-7196.jpg	(from https://pharmashop.com.vn/)
10:50:07	46532/46532	---M-Z	200	added ('OK')	text/css	date:Sun,%2029%20Jan%202023%2002:26:12%20GMT	https://pharmashop.com.vn/cssmain/slider.css	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cssmain/slider.css	(from https://pharmashop.com.vn/)
10:50:07	21347/21347	---M-Z	200	added ('OK')	text/css	date:Sat,%2029%20Jul%202023%2011:06:58%20GMT	https://pharmashop.com.vn/cssmain/swiper-bundle.min.css	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cssmain/swiper-bundle.min.css	(from https://pharmashop.com.vn/)
10:50:07	15371/15371	---M-Z	200	added ('OK')	text/css	date:Fri,%2010%20Mar%202023%2012:55:28%20GMT	https://pharmashop.com.vn/cssmain/fancybox.css	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cssmain/fancybox.css	(from https://pharmashop.com.vn/)
10:50:07	2952/2952	---M-Z	200	added ('OK')	text/css	date:Wed,%2001%20Feb%202023%2007:21:18%20GMT	https://pharmashop.com.vn/cssmain/vihaAnimate.css	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cssmain/vihaAnimate.css	(from https://pharmashop.com.vn/)
10:50:08	62910/62910	---M-Z	200	added ('OK')	text/css	date:Thu,%2010%20Aug%202023%2005:44:44%20GMT	https://pharmashop.com.vn/cssmain/vihaStyles.css	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cssmain/vihaStyles.css	(from https://pharmashop.com.vn/)
10:50:08	68028/68028	---MCZ	200	added ('OK')	text/css	etag:%22109bc-IH/O3L/2oFuyFxGxc9h5/AQWzS0%22	https://unpkg.com/boxicons@2.1.4/css/boxicons.min.css	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/unpkg.com/boxicons@2.1.4/css/boxicons.min.css	(from https://pharmashop.com.vn/)
10:50:08	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Aug%202023%2003:50:07%20GMT	https://pharmashop.com.vn/.	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/	(from https://pharmashop.com.vn/)
10:50:08	35168/35168	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:07%20GMT	https://pharmashop.com.vn/gioi-thieu.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/gioi-thieu.html	(from https://pharmashop.com.vn/)
10:50:09	39260/39260	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:07%20GMT	https://pharmashop.com.vn/tin-tuc.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/tin-tuc.html	(from https://pharmashop.com.vn/)
10:50:09	36206/36206	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:07%20GMT	https://pharmashop.com.vn/login.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/login.html	(from https://pharmashop.com.vn/)
10:50:09	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Aug%202023%2003:50:07%20GMT	https://pharmashop.com.vn/.	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/	(from https://pharmashop.com.vn/)
10:50:09	12035/12035	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Aug%202023%2003:50:08%20GMT	https://pharmashop.com.vn/thumb/290x70/1/upload/hinhanh/logopharmatechshop-6731.png	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/290x70/1/upload/hinhanh/logopharmatechshop-6731.png	(from https://pharmashop.com.vn/)
10:50:09	36949/36949	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:08%20GMT	https://pharmashop.com.vn/gio-hang.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/gio-hang.html	(from https://pharmashop.com.vn/)
10:50:10	1034/1034	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Aug%202023%2003:50:08%20GMT	https://pharmashop.com.vn/thumb/40x40/1/images/shopping-cart.png	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/40x40/1/images/shopping-cart.png	(from https://pharmashop.com.vn/)
10:50:10	126424/126424	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:08%20GMT	https://pharmashop.com.vn/trang-chu.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/trang-chu.html	(from https://pharmashop.com.vn/)
10:50:10	44181/44181	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:09%20GMT	https://pharmashop.com.vn/san-pham/dau-ca-na-uy.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/san-pham/dau-ca-na-uy.html	(from https://pharmashop.com.vn/)
10:50:10	51382/51382	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:09%20GMT	https://pharmashop.com.vn/san-pham/cham-soc-suc-khoe.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/san-pham/cham-soc-suc-khoe.html	(from https://pharmashop.com.vn/)
10:50:11	51596/51596	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:09%20GMT	https://pharmashop.com.vn/san-pham/cham-soc-sac-dep.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/san-pham/cham-soc-sac-dep.html	(from https://pharmashop.com.vn/)
10:50:11	43573/43573	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:09%20GMT	https://pharmashop.com.vn/san-pham/suc-khoe-nam-gioi.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/san-pham/suc-khoe-nam-gioi.html	(from https://pharmashop.com.vn/)
10:50:11	40405/40405	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:09%20GMT	https://pharmashop.com.vn/san-pham/vitamin-khoang-chat.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/san-pham/vitamin-khoang-chat.html	(from https://pharmashop.com.vn/)
10:50:11	115437/115437	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:10%20GMT	https://pharmashop.com.vn/san-pham.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/san-pham.html	(from https://pharmashop.com.vn/)
10:50:11	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Aug%202023%2003:50:10%20GMT	https://pharmashop.com.vn/.	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/	(from https://pharmashop.com.vn/)
10:50:12	27670/27670	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Jul%202023%2006:33:12%20GMT	https://pharmashop.com.vn/upload/hinhanh/logopharmatechshop-6731.png	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/upload/hinhanh/logopharmatechshop-6731.png	(from https://pharmashop.com.vn/)
10:50:12	519/519	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Aug%202023%2003:50:10%20GMT	https://pharmashop.com.vn/thumb/20x20/1/images/mb-search-icon.png	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/20x20/1/images/mb-search-icon.png	(from https://pharmashop.com.vn/)
10:50:12	973/973	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Aug%202023%2003:50:11%20GMT	https://pharmashop.com.vn/thumb/35x35/1/images/mobi-shopping-cart.png	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/35x35/1/images/mobi-shopping-cart.png	(from https://pharmashop.com.vn/)
10:50:12	579/579	---M--	200	added ('OK')	image/png	date:Fri,%2018%20Aug%202023%2003:50:11%20GMT	https://pharmashop.com.vn/thumb/25x25/1/images/mb-search-icon.png	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/25x25/1/images/mb-search-icon.png	(from https://pharmashop.com.vn/)
10:50:12	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2018%20Aug%202023%2003:50:11%20GMT	https://pharmashop.com.vn/.	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/	(from https://pharmashop.com.vn/)
10:50:13	44166/44166	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:11%20GMT	https://pharmashop.com.vn/san-pham/dau-ca-na-uy	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/san-pham/dau-ca-na-uy-2.html	(from https://pharmashop.com.vn/)
10:50:13	51367/51367	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:11%20GMT	https://pharmashop.com.vn/san-pham/cham-soc-suc-khoe	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/san-pham/cham-soc-suc-khoe-2.html	(from https://pharmashop.com.vn/)
10:50:13	51581/51581	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:12%20GMT	https://pharmashop.com.vn/san-pham/cham-soc-sac-dep	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/san-pham/cham-soc-sac-dep-2.html	(from https://pharmashop.com.vn/)
10:50:13	43558/43558	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:12%20GMT	https://pharmashop.com.vn/san-pham/suc-khoe-nam-gioi	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/san-pham/suc-khoe-nam-gioi-2.html	(from https://pharmashop.com.vn/)
10:50:14	40390/40390	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:12%20GMT	https://pharmashop.com.vn/san-pham/vitamin-khoang-chat	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/san-pham/vitamin-khoang-chat-2.html	(from https://pharmashop.com.vn/)
10:50:14	350129/350129	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2009:47:52%20GMT	https://pharmashop.com.vn/upload/hinhanh/773531669573606.jpeg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/upload/hinhanh/773531669573606.jpg	(from https://pharmashop.com.vn/)
10:50:14	361456/361456	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2008:55:24%20GMT	https://pharmashop.com.vn/upload/hinhanh/083370523052294.jpeg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/upload/hinhanh/083370523052294.jpg	(from https://pharmashop.com.vn/)
10:50:14	304709/304709	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2008:54:31%20GMT	https://pharmashop.com.vn/upload/hinhanh/741911103235801.jpeg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/upload/hinhanh/741911103235801.jpg	(from https://pharmashop.com.vn/)
10:50:14	355719/355719	---M--	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202023%2008:53:45%20GMT	https://pharmashop.com.vn/upload/hinhanh/274429886581122.jpeg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/upload/hinhanh/274429886581122.jpg	(from https://pharmashop.com.vn/)
10:50:15	64358/64358	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:13%20GMT	https://pharmashop.com.vn/vitamin-khoang-chat/bora-cooling-gentle-cleaning-158.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/vitamin-khoang-chat/bora-cooling-gentle-cleaning-158.html	(from https://pharmashop.com.vn/)
10:50:15	50414/50414	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:13%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-3298.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-3298.jpg	(from https://pharmashop.com.vn/)
10:50:15	64415/64415	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:14%20GMT	https://pharmashop.com.vn/vitamin-khoang-chat/bora-removing-tox-bubble-159.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/vitamin-khoang-chat/bora-removing-tox-bubble-159.html	(from https://pharmashop.com.vn/)
10:50:15	55712/55712	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:14%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-680.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-680.jpg	(from https://pharmashop.com.vn/)
10:50:15	53037/53037	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jul%202023%2011:50:08%20GMT	https://pharmashop.com.vn/upload/product/danhmuchome8-8940.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/upload/product/danhmuchome8-8940.jpg	(from https://pharmashop.com.vn/)
10:50:16	80035/80035	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jul%202023%2011:51:12%20GMT	https://pharmashop.com.vn/upload/product/danhmuchome7-7122.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/upload/product/danhmuchome7-7122.jpg	(from https://pharmashop.com.vn/)
10:50:16	35206/35206	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jul%202023%2012:01:28%20GMT	https://pharmashop.com.vn/upload/product/danhmuchome5-6145.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/upload/product/danhmuchome5-6145.jpg	(from https://pharmashop.com.vn/)
10:50:16	84677/84677	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jul%202023%2011:50:30%20GMT	https://pharmashop.com.vn/upload/product/danhmuchome4-9749.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/upload/product/danhmuchome4-9749.jpg	(from https://pharmashop.com.vn/)
10:50:16	80035/80035	---M--	200	added ('OK')	image/jpeg	date:Sun,%2030%20Jul%202023%2011:50:46%20GMT	https://pharmashop.com.vn/upload/product/danhmuchome7-2162.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/upload/product/danhmuchome7-2162.jpg	(from https://pharmashop.com.vn/)
10:50:17	55378/55378	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:15%20GMT	https://pharmashop.com.vn/dau-ca-na-uy/pharmatech-norsk-omega3-108.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/dau-ca-na-uy/pharmatech-norsk-omega3-108.html	(from https://pharmashop.com.vn/)
10:50:17	57565/57565	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:15%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-4671.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-4671.jpg	(from https://pharmashop.com.vn/)
10:50:17	55201/55201	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:16%20GMT	https://pharmashop.com.vn/dau-ca-na-uy/pharmatech-20-dpa-omega3-104.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/dau-ca-na-uy/pharmatech-20-dpa-omega3-104.html	(from https://pharmashop.com.vn/)
10:50:17	62345/62345	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:16%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-751.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-751.jpg	(from https://pharmashop.com.vn/)
10:50:18	55397/55397	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:16%20GMT	https://pharmashop.com.vn/dau-ca-na-uy/pharmatech-70-dha-omega-3-105.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/dau-ca-na-uy/pharmatech-70-dha-omega-3-105.html	(from https://pharmashop.com.vn/)
10:50:18	62813/62813	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:16%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-9563.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-9563.jpg	(from https://pharmashop.com.vn/)
10:50:18	55397/55397	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:16%20GMT	https://pharmashop.com.vn/dau-ca-na-uy/pharmatech-70-epa-omega3-106.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/dau-ca-na-uy/pharmatech-70-epa-omega3-106.html	(from https://pharmashop.com.vn/)
10:50:18	61591/61591	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:17%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-7547.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-7547.jpg	(from https://pharmashop.com.vn/)
10:50:18	54944/54944	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:17%20GMT	https://pharmashop.com.vn/dau-ca-na-uy/pharmatech-omega3-barn-107.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/dau-ca-na-uy/pharmatech-omega3-barn-107.html	(from https://pharmashop.com.vn/)
10:50:18	61295/61295	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:17%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-4198.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-4198.jpg	(from https://pharmashop.com.vn/)
10:50:19	63901/63901	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:17%20GMT	https://pharmashop.com.vn/cham-soc-suc-khoe/smart-hjerne-115.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cham-soc-suc-khoe/smart-hjerne-115.html	(from https://pharmashop.com.vn/)
10:50:19	57558/57558	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:17%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-5783.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-5783.jpg	(from https://pharmashop.com.vn/)
10:50:19	63943/63943	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:18%20GMT	https://pharmashop.com.vn/cham-soc-suc-khoe/leverdetox-118.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cham-soc-suc-khoe/leverdetox-118.html	(from https://pharmashop.com.vn/)
10:50:19	58141/58141	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:18%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-9687.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-9687.jpg	(from https://pharmashop.com.vn/)
10:50:20	64033/64033	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:18%20GMT	https://pharmashop.com.vn/cham-soc-suc-khoe/probiotika-daglig-119.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cham-soc-suc-khoe/probiotika-daglig-119.html	(from https://pharmashop.com.vn/)
10:50:20	61596/61596	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:18%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-3334.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-3334.jpg	(from https://pharmashop.com.vn/)
10:50:20	64145/64145	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:19%20GMT	https://pharmashop.com.vn/cham-soc-suc-khoe/bora-brightening-ampoule-138.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cham-soc-suc-khoe/bora-brightening-ampoule-138.html	(from https://pharmashop.com.vn/)
10:50:20	55561/55561	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:19%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-597.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-597.jpg	(from https://pharmashop.com.vn/)
10:50:21	63954/63954	---M-Z	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:19%20GMT	https://pharmashop.com.vn/cham-soc-suc-khoe/fluor-daglig-90v-125.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cham-soc-suc-khoe/fluor-daglig-90v-125.html	(from https://pharmashop.com.vn/)
10:50:21	56852/56852	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:19%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-6412.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-6412.jpg	(from https://pharmashop.com.vn/)
10:50:21	64040/64040	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:19%20GMT	https://pharmashop.com.vn/cham-soc-suc-khoe/supermat-miksfiber-102.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cham-soc-suc-khoe/supermat-miksfiber-102.html	(from https://pharmashop.com.vn/)
10:50:21	54259/54259	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:20%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-5678.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-5678.jpg	(from https://pharmashop.com.vn/)
10:50:21	64202/64202	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:20%20GMT	https://pharmashop.com.vn/cham-soc-suc-khoe/norsk-selolje-109.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cham-soc-suc-khoe/norsk-selolje-109.html	(from https://pharmashop.com.vn/)
10:50:21	52782/52782	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:20%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-8148.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-8148.jpg	(from https://pharmashop.com.vn/)
10:50:22	64097/64097	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:20%20GMT	https://pharmashop.com.vn/cham-soc-suc-khoe/lutein-yne-111.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cham-soc-suc-khoe/lutein-yne-111.html	(from https://pharmashop.com.vn/)
10:50:22	54448/54448	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:20%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-6262.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-6262.jpg	(from https://pharmashop.com.vn/)
10:50:22	64109/64109	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:21%20GMT	https://pharmashop.com.vn/cham-soc-suc-khoe/ubikinolaktiv-q10-112.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cham-soc-suc-khoe/ubikinolaktiv-q10-112.html	(from https://pharmashop.com.vn/)
10:50:22	58097/58097	---M--	200	added ('OK')	image/jpeg	date:Fri,%2018%20Aug%202023%2003:50:21%20GMT	https://pharmashop.com.vn/thumb/600x600/1/upload/product/2908-6577.jpg	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/thumb/600x600/1/upload/product/2908-6577.jpg	(from https://pharmashop.com.vn/)
10:50:23	63998/63998	---MCZ	200	added ('OK')	text/html	date:Fri,%2018%20Aug%202023%2003:50:21%20GMT	https://pharmashop.com.vn/cham-soc-suc-khoe/nordisk-blaber-120.html	C:/Users/Tuan/Desktop/WORK_DATACENTER/source_pharmashop/pharmashop.com.vn/cham-soc-suc-khoe/nordisk-blaber-120.html	(from https://pharmashop.com.vn/)
